row_index,treatment,propensity_score,logit_propensity_score
0,1,0.6845630195021268,0.7748217897922094
1,1,0.5677212915620292,0.2725600757866464
2,1,0.11857172970631319,-2.006025534776043
3,1,0.10072230320602528,-2.1892246250940204
4,0,0.011342286871900017,-4.46781023565671
5,0,0.00946157943540071,-4.6510093259746945
6,0,0.0009774407758363197,-6.929594936537388
7,0,0.029832387602546508,-3.4818742172189765
8,0,0.004314726818394845,-5.441397204094084
9,0,0.002615557784153628,-5.9436589180996435
10,0,0.00036942921617105117,-7.903181904974755
11,0,0.0002235965512538095,-8.405443618980314
12,0,3.1516538351152477e-05,-10.364966605855429
13,0,0.0009895740593000963,-6.917245886537021
14,0,0.00010145117056481888,-9.195831497099707
15,0,8.446992020284995e-05,-9.379030587417688
16,0,8.652823701231563e-06,-11.657616197980378
17,0,7.2043720094271735e-06,-11.840815288298362
18,0,1e-06,-13.815509557963773
19,0,3.190813820702692e-05,-10.352617555855058
20,0,3.2684116178790402e-06,-12.631203166417752
21,0,1.9779158703731e-06,-13.133464880423318
22,0,1e-06,-13.815509557963773
23,0,1e-06,-13.815509557963773
24,0,1e-06,-13.815509557963773
25,0,1e-06,-13.815509557963773
26,0,1e-06,-13.815509557963773
27,0,1e-06,-13.815509557963773
28,0,1e-06,-13.815509557963773
29,0,1e-06,-13.815509557963773
30,0,1e-06,-13.815509557963773
31,0,1e-06,-13.815509557963773
32,0,1e-06,-13.815509557963773
33,0,1e-06,-13.815509557963773
34,0,1e-06,-13.815509557963773
35,0,1e-06,-13.815509557963773
36,0,1e-06,-13.815509557963773
37,0,1e-06,-13.815509557963773
38,0,1e-06,-13.815509557963773
39,0,1e-06,-13.815509557963773
40,0,1e-06,-13.815509557963773
41,0,1e-06,-13.815509557963773
42,0,1e-06,-13.815509557963773
43,0,1e-06,-13.815509557963773
44,0,1e-06,-13.815509557963773
45,0,1e-06,-13.815509557963773
46,0,1e-06,-13.815509557963773
47,0,1e-06,-13.815509557963773
48,0,1e-06,-13.815509557963773
49,0,1e-06,-13.815509557963773
50,0,1e-06,-13.815509557963773
51,0,1e-06,-13.815509557963773
52,0,1e-06,-13.815509557963773
53,0,1e-06,-13.815509557963773
54,0,0.1383294548830821,-1.8292348051873188
55,0,0.11790361145615492,-2.0124338955053
56,0,0.013506049378839119,-4.291019506067993
57,0,0.37186221180699625,-0.5242361630619996
58,0,0.057171882906864625,-2.802821773624693
59,0,0.035397206890026296,-3.3050834876302524
60,0,0.005144821643350018,-5.264606474505364
61,0,0.0031197798360926825,-5.7668681885109265
62,0,0.00044083843463391364,-7.726391175386034
63,0,0.013671575962922077,-4.278670456067623
64,0,0.0019495729725841628,-6.238193442942734
65,0,0.0011807132572746143,-6.740455156948297
66,0,0.0001210675574188602,-9.019040767510987
67,0,0.00010080317890293094,-9.202239857828967
68,0,1.0326100957391688e-05,-11.480825468391654
69,0,8.597551055049838e-06,-11.664024558709638
70,0,4.573377514559373e-05,-9.992627735948357
71,0,3.807834137445871e-05,-10.175826826266338
72,0,3.900458930379183e-06,-12.454412436829031
73,0,2.360406964415464e-06,-12.956674150834587
74,0,1e-06,-13.815509557963773
75,0,1e-06,-13.815509557963773
76,0,1.4733072142644857e-06,-13.427999405266402
77,0,1e-06,-13.815509557963773
78,0,1e-06,-13.815509557963773
79,0,1e-06,-13.815509557963773
80,0,1e-06,-13.815509557963773
81,0,1e-06,-13.815509557963773
82,0,1e-06,-13.815509557963773
83,0,1e-06,-13.815509557963773
84,0,1e-06,-13.815509557963773
85,0,1e-06,-13.815509557963773
86,0,1e-06,-13.815509557963773
87,0,1e-06,-13.815509557963773
88,0,1e-06,-13.815509557963773
89,0,1e-06,-13.815509557963773
90,0,1e-06,-13.815509557963773
91,0,1e-06,-13.815509557963773
92,0,1e-06,-13.815509557963773
93,0,1e-06,-13.815509557963773
94,0,1e-06,-13.815509557963773
95,0,1e-06,-13.815509557963773
96,0,1e-06,-13.815509557963773
97,0,1e-06,-13.815509557963773
98,0,1e-06,-13.815509557963773
99,0,1e-06,-13.815509557963773
100,0,1e-06,-13.815509557963773
101,0,1e-06,-13.815509557963773
102,0,1e-06,-13.815509557963773
103,0,1e-06,-13.815509557963773
104,0,1e-06,-13.815509557963773
105,0,1e-06,-13.815509557963773
106,0,1e-06,-13.815509557963773
107,0,1e-06,-13.815509557963773
108,0,0.4590304752591801,-0.1642463431552983
109,0,0.41400203357573956,-0.3474454334732791
110,0,0.06748178067012728,-2.6260310440359724
111,0,0.041955175907341366,-3.1282927580415283
112,0,0.006133631656532802,-5.0878157449166395
113,0,0.0037208421918329985,-5.590077458922202
114,0,0.026606884867218482,-3.599618012473343
115,0,0.01627238210146131,-4.101879726478902
116,0,0.002325707165054528,-6.06140271335401
117,0,0.0014087195045102943,-6.563664427359573
118,0,0.00014447637989028486,-8.842250037922266
119,0,0.00012029428651376082,-9.025449128240247
120,0,0.0006395843188538223,-7.354052305478966
121,0,0.0005325764438756141,-7.537251395796947
122,0,5.4577350613805034e-05,-9.815837006359633
123,0,4.544164696603509e-05,-9.999036096677614
124,0,4.654731345604322e-06,-12.277621707240307
125,0,2.8168643110707716e-06,-12.77988342124587
126,0,2.0615968944817866e-05,-10.78942397479701
127,0,1.2476069794289404e-05,-11.291685688802566
128,0,1.7582168183768922e-06,-13.251208675677677
129,0,1.0640039510192481e-06,-13.753470389683244
130,0,1e-06,-13.815509557963773
131,0,1e-06,-13.815509557963773
132,0,1e-06,-13.815509557963773
133,0,1e-06,-13.815509557963773
134,0,1e-06,-13.815509557963773
135,0,1e-06,-13.815509557963773
136,0,1e-06,-13.815509557963773
137,0,1e-06,-13.815509557963773
138,0,1e-06,-13.815509557963773
139,0,1e-06,-13.815509557963773
140,0,1e-06,-13.815509557963773
141,0,1e-06,-13.815509557963773
142,0,1e-06,-13.815509557963773
143,0,1e-06,-13.815509557963773
144,0,1e-06,-13.815509557963773
145,0,1e-06,-13.815509557963773
146,0,1e-06,-13.815509557963773
147,0,1e-06,-13.815509557963773
148,0,1e-06,-13.815509557963773
149,0,1e-06,-13.815509557963773
150,0,1e-06,-13.815509557963773
151,0,1e-06,-13.815509557963773
152,0,1e-06,-13.815509557963773
153,0,1e-06,-13.815509557963773
154,0,1e-06,-13.815509557963773
155,0,1e-06,-13.815509557963773
156,0,1e-06,-13.815509557963773
157,0,1e-06,-13.815509557963773
158,0,1e-06,-13.815509557963773
159,0,1e-06,-13.815509557963773
160,0,1e-06,-13.815509557963773
161,0,1e-06,-13.815509557963773
162,0,0.07949412127158685,-2.449240314447252
163,0,0.04966556949381474,-2.9515020284528113
164,0,0.27666950115473854,-0.9610425820039517
165,0,0.18796246191868457,-1.4633042960095075
166,0,0.03158962230094415,-3.4228272828846187
167,0,0.019358240929562738,-3.925088996890178
168,0,0.0027742078088697137,-5.884611983765289
169,0,0.0016806817011083316,-6.386873697770856
170,0,0.008876103566338788,-4.715476875009571
171,0,0.007401262001515419,-4.898675965327552
172,0,0.0007631735914345688,-7.177261575890242
173,0,0.0006355013331385799,-7.360460666208223
174,0,6.513090372476308e-05,-9.639046276770916
175,0,5.4228736445716844e-05,-9.822245367088897
176,0,0.00028840725605428993,-8.150848544327616
177,0,0.00017455253069893,-8.653110258333175
