pair_id,treated_row,control_row,treated_propensity,control_propensity,distance
1,37897,37269,0.017447052522486992,0.01743849258133679,8.559941150201172e-06
2,12492,81317,0.023508491021022097,0.02330644516214411,0.00020204585887798748
3,11011,65066,0.02570847073529996,0.0257195270862649,1.105635096494001e-05
4,73867,20405,0.030082559359839982,0.03008175615061334,8.032092266435642e-07
5,66283,84539,0.030868087178019372,0.030810389294095294,5.769788392407868e-05
6,35078,24942,0.031294875741071634,0.03130112002525299,6.244284181354531e-06
7,28038,44546,0.03282156812560254,0.032818644685300824,2.9234403017136534e-06
8,22930,26218,0.033756564889862034,0.03377294997753862,1.6385087676588916e-05
9,50422,30941,0.03428663671810147,0.0342812456138125,5.391104288966775e-06
10,12479,64805,0.03454326810494658,0.034550666505682046,7.398400735464383e-06
11,55113,2009,0.038302603094784636,0.0383136904736562,1.1087378871565967e-05
12,48395,1606,0.03968655256857043,0.03968676570997416,2.1314140373485113e-07
13,56168,48652,0.04181506692214626,0.041811705722344925,3.361199801335535e-06
14,52382,47539,0.04218972809169973,0.0421952725474485,5.544455748775212e-06
15,32897,78046,0.042295816717807376,0.04230098924705455,5.172529247171598e-06
16,30278,77963,0.043384093552851964,0.0433892360257731,5.142472921132457e-06
17,32327,35128,0.043961246182356355,0.043944613057764044,1.66331245923107e-05
18,851,70714,0.04563280961667447,0.04562836465325852,4.444963415950465e-06
19,52261,78109,0.046055242203759915,0.04605526777024456,2.5566484644634624e-08
20,67563,54850,0.04622699434587153,0.04621355610967578,1.343823619575496e-05
21,70898,10259,0.04662522724757815,0.04662691884512852,1.6915975503684066e-06
22,70949,75,0.04727148393661586,0.047262857297216326,8.626639399531011e-06
23,45767,6272,0.047926850157618946,0.047929471209221204,2.6210516022584507e-06
24,23581,51345,0.04796501215818105,0.047969413562773774,4.401404592721536e-06
25,71445,78733,0.04852824625628833,0.048534306765332685,6.060509044357454e-06
26,30140,81016,0.04902811252045065,0.049030143277189735,2.0307567390881465e-06
27,20286,85166,0.049126652913928155,0.04912441656998516,2.236343942994823e-06
28,42697,21425,0.050052834245034594,0.05005300200780198,1.6776276738628138e-07
29,80148,65823,0.050718191532757424,0.050719135399858895,9.438671014702638e-07
30,56327,32091,0.051125951307498425,0.05114802089314817,2.206958564974354e-05
31,36098,67246,0.05136164591869466,0.0513585401422688,3.1057764258574094e-06
32,64910,41099,0.05176969617977155,0.05177415415928519,4.457979513643184e-06
33,46857,44238,0.05242108199515796,0.05241798209049694,3.0999046610191705e-06
34,68095,48104,0.0534778699873394,0.0534577759179242,2.0094069415201032e-05
35,53429,21996,0.05420190868784471,0.05417817348609877,2.373520174594329e-05
36,52474,3707,0.054216954556673295,0.05424877961435285,3.182505767955479e-05
37,63967,34152,0.05441058601417084,0.05441280921367704,2.2231995061988696e-06
38,67555,19135,0.05506572966225098,0.055058759684582806,6.969977668171146e-06
39,76639,23014,0.05529018256578304,0.05527080229209897,1.938027368406786e-05
40,13718,42774,0.055316822409774966,0.05531579792116224,1.0244886127289132e-06
41,12666,47270,0.05600009046249754,0.05599695195624172,3.138506255821738e-06
42,71389,60764,0.056019919601751705,0.05601899320741618,9.263943355278248e-07
43,43028,38250,0.05670384293281486,0.056677495639102946,2.6347293711911912e-05
44,63762,56766,0.05708783694962725,0.05708890149829391,1.0645486666627235e-06
45,59016,48843,0.05793539709507793,0.057933825966775494,1.5711283024369416e-06
