pair_id,treated_row_index,control_row_index,treated_propensity_score,control_propensity_score,logit_distance
1,206,56,0.21024702376374668,0.26246868713922444,0.2902603076028203
2,168,62,0.29065040382090696,0.296133238528845,0.026447709195212887
3,207,173,0.29249456062345036,0.2679669175391767,0.12166292937269352
4,3,111,0.3384232742171841,0.3265743866264508,0.05339122692933751
5,1,81,0.3645940218345943,0.3681730868148493,0.015417351794670964
6,60,78,0.369420252425885,0.3735349363637875,0.01762326857286478
7,227,237,0.39325545630847725,0.419003083115929,0.10678126303103158
8,59,119,0.4048709575672332,0.44125182390859546,0.1491267271110346
9,25,235,0.4083962020963464,0.35576232636621224,0.2232054673761083
10,65,101,0.42030649704191975,0.4634329612834071,0.17498554945303127
11,123,19,0.4255569429097883,0.471919092868031,0.18756026241109652
12,102,72,0.4277274492646176,0.4367111912091302,0.03660878169502252
13,219,31,0.4342855938205088,0.5175379601588653,0.33456763181242133
14,125,23,0.45007398535105286,0.5290312128135778,0.3166273801852416
15,109,105,0.46463429768852355,0.5313995421815731,0.267463098243842
16,27,85,0.46650792717345474,0.5400089126088743,0.2945477290070115
17,37,161,0.4733442076780928,0.5423805327853509,0.27665421796745937
18,156,158,0.47792004067479543,0.47724857142926297,0.0026912864809870846
19,214,220,0.4838062525157808,0.48254900892257513,0.005034676132005936
20,100,90,0.496346731504124,0.4972052484660066,0.003434211475481957
21,236,162,0.49692112221777646,0.5037140929826988,0.027172311979970137
22,126,210,0.5035485278913657,0.508640805641545,0.020372314115505094
23,2,4,0.5106652273061059,0.524780638506044,0.05653645169296433
24,46,154,0.5155021265955186,0.5379044175469014,0.08988073702390739
25,24,152,0.5175358721006179,0.5476608664336924,0.12105177538900848
26,33,193,0.5213082439195317,0.5877322569244994,0.26931386768773163
27,103,69,0.5232045294062818,0.5927659879149615,0.28252686742881955
28,9,221,0.5247890394328666,0.6076819029726418,0.3383410571869757
29,70,14,0.5406385138229376,0.5669135685846362,0.10635611465561073
30,28,218,0.5407826284592763,0.578790269459877,0.15431557311912544
31,12,40,0.5516606731423048,0.5854275826386993,0.13771205830998773
32,186,16,0.569267066012625,0.5994671576272618,0.12438399446322956
33,120,232,0.5700146521438811,0.6169978022497286,0.19491380182958606
34,166,96,0.5701514244728165,0.6294984626505752,0.24759683140090122
35,211,55,0.5705049497892625,0.6412566492359344,0.2969109044884463
36,147,21,0.5707306009742679,0.6472073691298189,0.3219537109108178
37,139,153,0.5757422011283325,0.6536467714671128,0.3297892483916223
38,176,64,0.576846209784487,0.6404997381902654,0.2676937935642799
39,150,88,0.5800062723930656,0.6479190915171467,0.28710568590057023
40,63,203,0.5887259367515636,0.6611818007613277,0.3098642030025223
41,117,225,0.5972191501088085,0.6687945764854365,0.308846640289633
42,54,20,0.6017922116736988,0.6684990722551574,0.2884661283670398
43,181,171,0.6030805833307417,0.6793795920142865,0.33260457751560263
44,169,77,0.6055556070373614,0.6805437975996068,0.3276037774779236
45,163,87,0.616297454586388,0.682494255155468,0.2913961007902233
46,58,22,0.6252330349023322,0.6997203673452286,0.334146600961183
47,133,13,0.631400537556944,0.6992174229819327,0.3053442335958372
48,127,179,0.6323107136557641,0.6992592287773414,0.30163020366571747
49,68,6,0.6442272627540447,0.7011669517895389,0.25910156289788544
50,212,32,0.6469607550160916,0.7123459481179941,0.3010987167716007
51,93,201,0.6478589430469909,0.7106686721359995,0.28899265708003796
52,217,189,0.6511441978556155,0.7193415209619065,0.3171252289432812
53,108,178,0.6518606960888057,0.7133380223429857,0.2844234647473213
54,209,121,0.658512570180073,0.7291589488557445,0.3336868829129328
55,8,82,0.6727653571214005,0.7423540164840422,0.33752061397681554
56,86,230,0.686941938015698,0.7520014286733503,0.32345413990528593
57,191,91,0.6936535605442399,0.7549255639910745,0.307801141865931
58,149,75,0.7276325494554559,0.7833567488724156,0.3026921082672983
59,30,160,0.7331223391784194,0.7911875903722696,0.32157657254303396
60,39,233,0.7479757402062853,0.8036441830230905,0.32138301398736235
61,51,29,0.7484571955350511,0.8057964692153671,0.3325236106721974
62,122,170,0.7689524233854295,0.8191619266773349,0.3082743179088516
63,145,99,0.773586874563656,0.8272043113116831,0.33726515122810574
64,172,196,0.7820653446396163,0.8248929277328568,0.2721129388228274
65,57,89,0.8253299137969716,0.8622928955480318,0.28158177191847256
66,197,43,0.8380296438113395,0.8666438449118453,0.2279645529120391
67,44,36,0.8567448113029222,0.8821848697024102,0.2247724050831441
