row_index,treatment,propensity_score,logit_propensity_score
0,0,0.16469513196238075,-1.6237006898877155
1,1,0.3645940218345943,-0.5554796646922385
2,1,0.5106652273061059,0.04266738106271744
3,1,0.3384232742171841,-0.6703285618023601
4,0,0.524780638506044,0.09920383275568177
5,0,0.20702077345450043,-1.3429778821754912
6,0,0.7011669517895389,0.852860970746456
7,0,0.20027214900516396,-1.3845942969356497
8,1,0.6727653571214005,0.7207191408363339
9,1,0.5247890394328666,0.09923751923580784
10,0,0.3946273440090421,-0.42790234202107374
11,1,0.652500735109116,0.6300497162195303
12,1,0.5516606731423048,0.20738276295512353
13,0,0.6992174229819327,0.8435740742325373
14,0,0.5669135685846362,0.26926953700751116
15,1,0.8474550398610314,1.714778414356102
16,0,0.5994671576272618,0.4032454234527037
17,1,0.6646061167490979,0.683888947487106
18,0,0.30915854121097935,-0.8040561364190754
19,0,0.471919092868031,-0.11244194769433159
20,0,0.6684990722551574,0.7014044004912459
21,0,0.6472073691298189,0.606786315492067
22,0,0.6997203673452286,0.8459666306490764
23,0,0.5290312128135778,0.1162556109687295
24,1,0.5175358721006179,0.070172269113273
25,1,0.4083962020963464,-0.3705993637544655
26,1,0.7046151488555462,0.8693726793477227
27,1,0.46650792717345474,-0.13416919881240114
28,1,0.5407826284592763,0.16349372798091574
29,0,0.8057964692153671,1.4229244541650226
30,1,0.7331223391784194,1.0105222357521797
31,0,0.5175379601588653,0.07018063163361536
32,0,0.7123459481179941,0.906805126234216
33,1,0.5213082439195317,0.08528463102871216
34,1,0.7043470567068985,0.8680849354144525
35,0,0.16906324089708558,-1.592280838380057
36,0,0.8821848697024102,2.0132849333538916
37,1,0.4733442076780928,-0.10672435401858993
38,1,0.6702814778530216,0.7094584130699904
39,1,0.7479757402062853,1.0878451926686867
40,0,0.5854275826386993,0.34509482126511126
41,1,0.8594911041476867,1.8110696722932884
42,1,0.7414407125547878,1.053470182814911
43,0,0.8666438449118453,1.8716046952464351
44,1,0.8567448113029222,1.7885125282707475
45,1,0.8091958546767749,1.4447934977470864
46,1,0.5155021265955186,0.062028386691888544
47,1,0.6210895990344566,0.4941755853133724
48,1,0.92028941907109,2.446285870074379
49,1,0.9395750181570478,2.74402503858819
50,0,0.4751170782986382,-0.09961397714691105
51,1,0.7484571955350511,1.0904008434928252
52,0,0.3424110652292399,-0.652568056494003
53,0,0.23966015190047776,-1.1545436158115843
54,1,0.6017922116736988,0.4129382721242061
55,0,0.6412566492359344,0.5808225331635654
56,0,0.26246868713922444,-1.0331767576012214
57,1,0.8253299137969716,1.5528842289497122
58,1,0.6252330349023322,0.5118200296878934
59,1,0.4048709575672332,-0.3852098670246802
60,1,0.369420252425885,-0.5347047390200689
61,0,0.19913613194753754,-1.3917023091442848
62,0,0.296133238528845,-0.8657795957614328
63,1,0.5887259367515636,0.3587009599098036
64,0,0.6404997381902654,0.5775338071567654
65,1,0.42030649704191975,-0.3215153206919178
66,1,0.6976755599463036,0.8362534353364459
67,1,0.5713796450536728,0.2874822926045105
68,1,0.6442272627540447,0.5937594078485705
69,0,0.5927659879149615,0.3754117085441274
70,1,0.5406385138229376,0.16291342235190043
71,0,0.20863774008368288,-1.3331563930408357
72,0,0.4367111912091302,-0.25452039154591394
73,1,0.694053106280037,0.819136942640402
74,1,0.7849164183598509,1.2945505342888683
75,0,0.7833567488724156,1.2853362135383215
76,1,0.7292898259539641,0.9910224393409702
77,0,0.6805437975996068,0.7562719981988374
78,0,0.3735349363637875,-0.5170814704472041
79,1,0.43838193134258735,-0.2477315059481012
80,1,0.807602944085774,1.4345092956938226
81,0,0.3681730868148493,-0.5400623128975676
82,0,0.7423540164840422,1.0582397548131495
83,1,0.677944010156402,0.7443392917095144
84,1,0.79709259604391,1.3682211159425945
85,0,0.5400089126088743,0.16037853019461035
86,1,0.686941938015698,0.7858610985055814
87,0,0.682494255155468,0.7652581975014852
88,0,0.6479190915171467,0.609904826956669
89,0,0.8622928955480318,1.8344660008681848
90,0,0.4972052484660066,-0.01117912255835518
91,0,0.7549255639910745,1.1250571688031037
92,1,0.805248883688852,1.4194289851632205
93,1,0.6478589430469909,0.6096411668659787
94,1,0.8005981937095932,1.390037274270421
95,1,0.7697526094979247,1.2069148351110022
96,0,0.6294984626505752,0.53006581718731
97,1,0.8568628400481988,1.789474528109242
98,1,0.7276437746617581,0.982700746492063
99,0,0.8272043113116831,1.5659418093361184
100,1,0.496346731504124,-0.014613334033837137
101,0,0.4634329612834071,-0.14652977123888652
102,1,0.4277274492646176,-0.29112917324093646
103,1,0.5232045294062818,0.09288484111530786
104,0,0.38780780823787303,-0.45653639473048047
105,0,0.5313995421815731,0.12576366872757
106,0,0.47891785034701045,-0.08437862590519458
107,0,0.23129412815083664,-1.2010182323765917
108,1,0.6518606960888057,0.627228184521628
109,1,0.46463429768852355,-0.141699429516272
110,0,0.40816754715046405,-0.3715458311022604
111,0,0.3265743866264508,-0.7237197887316976
112,0,0.37437412466534675,-0.5134969184604479
113,1,0.6600770729540193,0.6636376986512413
114,0,0.32021050592736167,-0.7528045721631991
115,1,0.6182364272602674,0.48206945521205297
116,1,0.7255897652666603,0.9723605997541016
117,1,0.5972191501088085,0.3938915144030289
118,1,0.7893383529335238,1.3209417886275674
119,0,0.44125182390859546,-0.23608313991364557
120,1,0.5700146521438811,0.28191093265995715
121,0,0.7291589488557445,0.9903596234188368
122,1,0.7689524233854295,1.2024054507468316
123,1,0.4255569429097883,-0.3000022101054281
124,1,0.7277949959900761,0.9834639359991747
125,1,0.45007398535105286,-0.20037176921651215
126,1,0.5035485278913657,0.014194349883285514
127,1,0.6323107136557641,0.5421426579301981
128,0,0.4722451128641113,-0.11113378930148643
129,1,0.8045838223325835,1.415193624093824
130,0,0.3499000726382678,-0.6194784785055832
131,1,0.7014532079335127,0.8542275165540693
132,1,0.783805393742867,1.287981810309362
133,1,0.631400537556944,0.5382298406367001
134,1,0.6566064766515424,0.6482077810272825
135,1,0.7170883052309267,0.9300641760012083
136,1,0.9148497513753535,2.3743425186974503
137,1,0.753134759053729,1.1154015701448816
138,1,0.7274224289595685,0.9815841285382595
139,1,0.5757422011283325,0.305318706350378
140,1,0.8020555350264945,1.3991913397171973
141,1,0.6334045384836897,0.5468503439562228
142,1,0.8282067241649894,1.5729709207989542
143,1,0.9220488983706998,2.4705165293437092
144,1,0.8366959272073763,1.6338467753836463
145,1,0.773586874563656,1.2286766581080126
146,1,0.8407608280349566,1.6638999313556193
147,1,0.5707306009742679,0.28483260458124915
148,1,0.915407405743017,2.3815224939114055
149,1,0.7276325494554559,0.9826441052710232
150,1,0.5800062723930656,0.3227991410560988
151,0,0.20017078851669756,-1.3852272745007574
152,0,0.5476608664336924,0.19122404450228148
153,0,0.6536467714671128,0.6351079547420003
154,0,0.5379044175469014,0.15190912371579593
155,1,0.4861505468277659,-0.05541198682482838
156,1,0.47792004067479543,-0.08837731536012916
157,1,0.5021197104590729,0.008478892632703896
158,0,0.47724857142926297,-0.09106860184111625
159,0,0.228125339931648,-1.218926964971989
160,0,0.7911875903722696,1.3320988082952137
161,0,0.5423805327853509,0.16992986394886941
162,0,0.5037140929826988,0.014856645187874743
163,1,0.616297454586388,0.47386209671126184
164,0,0.4058449342089091,-0.3811691876146822
165,1,0.5344410162985769,0.13798257222087187
166,1,0.5701514244728165,0.28246898578640883
167,1,0.6593688959347843,0.6604830738230889
168,1,0.29065040382090696,-0.8922273049566457
169,1,0.6055556070373614,0.4286682207209138
170,0,0.8191619266773349,1.5106797686556832
171,0,0.6793795920142865,0.7509221232766703
172,1,0.7820653446396163,1.2777430261715415
173,0,0.2679669175391767,-1.0049621766854104
174,1,0.7401725426240531,1.0468655394859512
175,1,0.7121814668951533,0.9060025600153617
176,1,0.576846209784487,0.3098400135924855
177,1,0.729839045850846,0.9938061168322717
178,0,0.7133380223429857,0.9116516492689493
179,0,0.6992592287773414,0.8437728615959156
180,1,0.882929361829444,2.02046770181128
181,1,0.6030805833307417,0.41831754576106767
182,1,0.7041532251765031,0.867154314201926
183,1,0.7737301968116527,1.229495123235904
184,1,0.799841709671103,1.385305340019533
185,1,0.8714214304185048,1.913585552554748
186,1,0.569267066012625,0.27886142898947414
187,1,0.6737250833005943,0.7250818106795756
188,1,0.7386812527245422,1.0391255893446825
189,0,0.7193415209619065,0.9411976862552581
190,1,0.623909325071341,0.5061747743834462
191,1,0.6936535605442399,0.8172560269371727
192,1,0.7108556167457311,0.899543179109073
193,0,0.5877322569244994,0.3545984987164438
194,1,0.6093295458006178,0.4444948709918838
195,1,0.8461813005730136,1.7049590074931527
196,0,0.8248929277328568,1.5498559649943688
197,1,0.8380296438113395,1.643640142334396
198,0,0.3100672726266867,-0.7998048138683489
199,1,0.7693712689781638,1.2047644549714467
200,1,0.6182677923236101,0.4822023487662118
201,0,0.7106686721359995,0.8986338239460167
202,1,0.673545399791275,0.7242645131743595
203,0,0.6611818007613277,0.6685651629123259
204,0,0.30197978924152985,-0.8378879654904077
205,0,0.2564873263364339,-1.0643065583088807
206,1,0.21024702376374668,-1.3234370652040417
207,1,0.29249456062345036,-0.8832992473127169
208,0,0.3043551427938535,-0.8266440150435864
209,1,0.658512570180073,0.656672740505904
210,0,0.508640805641545,0.03456666399879061
211,1,0.5705049497892625,0.28391162867511904
212,1,0.6469607550160916,0.6057064094626153
213,1,0.8049950039651157,1.417810892217533
214,1,0.4838062525157808,-0.06479765277346272
215,1,0.6675207790982086,0.6969931549103685
216,1,0.6087515664771508,0.44206750959102636
217,1,0.6511441978556155,0.6240724573119769
218,0,0.578790269459877,0.3178093011000412
219,1,0.4342855938205088,-0.26438700017880595
220,0,0.48254900892257513,-0.06983232890546866
221,0,0.6076819029726418,0.4375785764227836
222,1,0.6217674482684232,0.4970569227748762
223,0,0.323500961341898,-0.7377289409304024
224,1,0.7579381378832653,1.1414084479498845
225,0,0.6687945764854365,0.7027381546926619
226,1,0.8156865165592136,1.4873920879821418
227,1,0.39325545630847725,-0.4336484351340261
228,0,0.3836246460685867,-0.4741915284164338
229,1,0.5978048243867895,0.3963268377806788
230,0,0.7520014286733503,1.1093152384108673
231,1,0.7551299073146333,1.1261619611326068
232,0,0.6169978022497286,0.4768247344895432
233,0,0.8036441830230905,1.409228206656049
234,0,0.3147802016780739,-0.7778650374374383
235,0,0.35576232636621224,-0.5938048311305738
236,1,0.49692112221777646,-0.012315666792095396
237,0,0.419003083115929,-0.32686717210299454
238,1,0.8044998302957456,1.4146595080111601
239,1,0.852472700324604,1.7541279443660076
