row_index,treatment,propensity_score,logit_propensity_score
0,1,0.16162228127575182,-1.6462067215003326
1,1,0.5472765566829207,0.18967282409318378
2,0,0.6238276795258357,0.5058268380893525
3,1,0.5171698137832517,0.06870627000461363
4,1,0.6929385244077279,0.8138933121171397
5,0,0.5252290452269744,0.10100195681269425
6,1,0.6028024987658215,0.41715597080886346
7,1,0.6667654119567228,0.6935915672833323
8,0,0.5753708885002735,0.30379874724345596
9,1,0.8073345338398892,1.4327827734641925
10,0,0.4767820613163545,-0.09293859406482026
11,1,0.787816916395976,1.3118162193756224
12,1,0.5535755063000198,0.21512787996296634
13,0,0.5537397945309355,0.2157926892177293
14,1,0.6299370350240695,0.5319467032138981
15,1,0.5236887856533411,0.09482613512915888
16,0,0.8244668030475283,1.546908696614465
17,1,0.6972037048424913,0.8340173413100195
18,1,0.7595422143037736,1.1501713553061887
19,1,0.397649525877008,-0.41526842974452494
20,1,0.5817395738454894,0.3299186123680012
21,1,0.8113647788389324,1.4589026385887378
22,1,0.48330153016671407,-0.06681872894027469
23,1,0.8854243384123861,2.044831603872948
24,0,0.7207416202493041,0.9481432644602916
25,1,0.888660115097788,2.0771272906810285
26,0,0.359643153555569,-0.576913293813959
27,0,0.6958983371595482,0.8278415196264842
28,1,0.8282149251827463,1.57302856173901
29,0,0.7026893199040067,0.8601372064345653
30,1,0.7642803001811865,1.1762912204307345
31,1,0.8093922755760139,1.4460661717187737
32,0,0.743250836556392,1.0629339968653262
33,1,0.8995213953439631,2.191918023086063
34,1,0.6606510043431515,0.6661966555570501
35,0,0.8880475905348417,2.070951468997493
36,1,0.7259684139422985,0.9742631295848371
37,1,0.8912183847790307,2.1032471558055743
38,1,0.5389464679232074,0.15610209068336628
39,1,0.826476278759307,1.5608569041238092
40,1,0.9093763605365478,2.3060439462363362
41,1,0.8310591883244213,1.5931525909318904
42,1,0.8709412284860482,1.9093066049280594
43,0,0.8133894254965567,1.4721860368433195
44,1,0.7482035157849076,1.0890538619898718
45,0,0.592947213804843,0.37616250668542645
46,1,0.8020588214422696,1.3992120400543753
47,1,0.9428898093403717,2.803966853494816
48,1,0.8464829617278786,1.7072785140821631
49,1,0.9446042164897994,2.8362625403029003
50,1,0.7876036995746833,1.310541172773886
51,0,0.8301903304371385,1.5869767692483547
52,1,0.6201743766873123,0.4902884298356987
53,1,0.9110211956566955,2.3261679754292155
54,0,0.6882931784891202,0.7921518072960961
55,1,0.5878371072844375,0.3550312392113567
56,1,0.7503010027062278,1.100218281323883
57,1,0.3227871951731233,-0.7409922909465364
58,0,0.3953595745883748,-0.4248382769503677
59,0,0.7270916550424954,0.9799165364900759
60,1,0.4708401761805592,-0.11677180292257996
61,1,0.8480138722636902,1.7191077426709367
62,0,0.548196481825287,0.19338637514192292
63,1,0.6153416185948976,0.4698219716163919
64,0,0.348221418505198,-0.6268663677962639
65,1,0.6229568595842911,0.5021176584244726
