row_index,treatment,propensity_score,logit_propensity_score
0,1,0.18002907333755255,-1.5161505279505931
1,1,0.5566103975418777,0.22741668204189736
2,0,0.5850292533582699,0.34345382399601104
3,1,0.534981064170118,0.14015322522204646
4,1,0.6552338332897394,0.6421257597309316
5,0,0.600081826550678,0.40580606369730055
6,1,0.6064149832642131,0.4322674453548657
7,1,0.6318019942213731,0.5399551921273886
8,0,0.5714810237467893,0.28789625602869673
9,1,0.8039083132720544,1.41090288517783
10,0,0.5731519224426915,0.2947226570693284
11,1,0.8124507942420149,1.4660141097462964
12,1,0.4581100379671686,-0.1679535459210332
13,0,0.5546379681708304,0.21942808521554344
14,1,0.6136246657902191,0.46257418228980474
15,1,0.620394738979396,0.49122402520070574
16,0,0.8339323627481096,1.6137571405529478
17,1,0.6458447056311194,0.6008235795258671
18,1,0.7792883692331505,1.261524144788565
19,1,0.3746052165278365,-0.51251038837483
20,1,0.6545199248950304,0.638967056007357
21,1,0.8242322708722055,1.545288969739794
22,1,0.413987552623398,-0.34750512336215894
23,1,0.9084846113599732,2.2952708091799945
24,0,0.6874902778658323,0.7884121086328142
25,1,0.92830395609657,2.560923647655251
26,0,0.3601701617544733,-0.5746256719442446
27,0,0.6651303179646666,0.6862415410292723
28,1,0.8328230752548028,1.6057685437265936
29,0,0.6725946716739771,0.7199439378196607
30,1,0.8337713487395312,1.612594944767225
31,1,0.8337305299273065,1.6123004586481797
32,0,0.69719678681121,0.8339845718359227
33,1,0.9148655753995433,2.374545669173493
34,1,0.6476808300445259,0.6088605311916891
35,0,0.9337851492295804,2.6463416091586534
36,1,0.715611913609803,0.9227981931947774
37,1,0.8719929353483405,1.9186958672237624
38,1,0.5633160244368429,0.2546310274894545
39,1,0.8378893868319396,1.6426071955831194
40,1,0.9423553308919829,2.794084639965304
41,1,0.8444312172796168,1.6915753186416767
42,1,0.8590730708841674,1.8076124605957906
43,0,0.8326201648417694,1.6043118618218255
44,1,0.7217391756486055,0.9531049301297165
45,0,0.671898711275935,0.7167852340960861
46,1,0.8292741734328243,1.5804919120137053
47,1,0.9448703024218752,2.8413591249872225
48,1,0.8522117965808115,1.7520548926284776
49,1,0.9465997801275885,2.8750615217776114
50,1,0.853069494763224,1.7588812936691074
51,0,0.8553251997149295,1.7769932801450832
52,1,0.5356955768161147,0.14302562447775277
53,1,0.925589379276022,2.5208320180753754
54,0,0.6831098415588911,0.7681004583440804
55,1,0.6892789102498958,0.7967503012549809
56,1,0.746879484888406,1.0820381203471694
57,1,0.25273565321569946,-1.0840749068809046
58,0,0.39570958244190835,-0.4233743416182069
59,0,0.7240422207740971,0.9646018264754577
60,1,0.5267863388500725,0.10724803580157824
61,1,0.8642227937726275,1.8508152457940694
62,0,0.48950682907057935,-0.04197884730788264
63,1,0.648025729259767,0.6103723227732244
64,0,0.2897730826568831,-0.8964863777739571
65,1,0.7059978602376739,0.876025161248478
66,1,0.7114602198042429,0.9024865429060434
67,0,0.5385539473272949,0.15452252082349427
68,1,0.8711645442434618,1.9112948197808683
69,1,0.7360367603433193,1.0254702138739364
70,0,0.682425679337786,0.7649417546205056
71,1,0.48185846023611634,-0.07259802775859187
72,0,0.5749962561113668,0.3022655516301451
73,1,0.8632826673697026,1.8428266489677148
74,1,0.519275819794933,0.0771415109859111
75,1,0.892316314335422,2.114622588952876
76,1,0.518777415612232,0.07514500304805923
77,1,0.7447951536005749,1.0710426770770445
78,0,0.4311678375487749,-0.27708799271632306
79,1,0.7522946577019788,1.1108881753773416
80,1,0.9057118439902467,2.2623656197595268
81,0,0.7613066025391444,1.1598562984358993
82,1,0.5306400531968107,0.12271397418901933
83,0,0.6806278560664439,0.7566586716751075
84,1,0.7787903875553209,1.258631206183992
85,1,0.9539613873005166,3.0311427452064263
86,0,0.7405391911157181,1.0487728918079275
87,1,0.9096722875645369,2.3096401047814448
88,0,0.5167827945198012,0.06715640622170518
89,0,0.7667702217068761,1.1901630353708388
90,1,0.5184872701467713,0.07398280726233572
91,1,0.8891925266271024,2.0825195561993586
92,1,0.9210996915273587,2.457383135588095
93,1,0.8796492653961832,1.9891129978695985
94,1,0.9031092166040956,2.2322590949438608
95,1,0.7517055724913403,1.1077294716537673
96,1,0.8010734995782213,1.3930172907459555
97,0,0.5938932973654882,0.38008372971887494
98,1,0.867384637266639,1.878029591241626
99,1,0.9632440170793523,3.2660057593352914
100,1,0.9174846845038245,2.408651968661412
101,1,0.8967657883586668,2.161794416192856
102,0,0.5668474693004649,0.26900032309090244
103,1,0.8884029661294,2.0745309593730026
104,1,0.6382258877170697,0.5676722588258222
105,1,0.912150814321613,2.3401837978482583
106,1,0.9609804204889258,3.203890475765875
107,1,0.7862969335304214,1.3027469874823336
108,0,0.5563585657996253,0.22639633337409665
109,1,0.3408680538851234,-0.6594282725328355
110,0,0.5580428289238711,0.23322273441472824
111,1,0.8028992448317738,1.4045141870916966
112,1,0.4428869913165557,-0.2294534685756331
113,1,0.8955147636168596,2.1483529250219893
114,1,0.31636843018120614,-0.7705116791608073
115,1,0.7802235175901125,1.2669693988061586
116,0,0.3877988762255644,-0.45657401715771884
117,1,0.6316550690650162,0.5393236568712677
118,1,0.7685290924539638,1.2000242221339645
119,1,0.6408762065521073,0.5791691551715639
120,1,0.6404843857481071,0.5774671333527566
121,0,0.5774229235844808,0.3122031082891809
122,1,0.6054533782425093,0.42824025024329454
123,1,0.5559989927084875,0.22493965146933023
124,0,0.674127307645791,0.7269121859782145
125,1,0.9241014110838323,2.4994237250006517
126,0,0.346122878365745,-0.6361255945988445
127,0,0.651296186047796,0.624741618374672
128,1,0.5921070496528993,0.37268268227598106
129,1,0.8169306719383744,1.4956893114251142
130,1,0.5937546943450404,0.3795090833166122
131,1,0.8250293240312794,1.5508005359935804
132,0,0.6840581280027015,0.7724846491813226
133,1,0.5754724645093636,0.30421451146282696
134,1,0.6335230154995762,0.5473606085370887
135,0,0.6401488955501495,0.5760104514479892
136,1,0.8453444206288102,1.6985435668002309
137,1,0.9366978363459603,2.6944412408292164
138,1,0.7935257971406934,1.3463105710358483
139,1,0.8293612776675933,1.5811072729285203
140,0,0.6734330233296506,0.7237534822546402
141,1,0.8361799670091652,1.630075395987077
142,0,0.43469551005927815,-0.2627186971148749
143,0,0.9152938718946537,2.3800572354272793
144,1,0.9469509213912163,2.882029769936163
145,1,0.8164577991684305,1.4925306077015392
146,1,0.8203899979395352,1.5189919893591048
147,1,0.6837432217388953,0.7710279672765553
148,1,0.8442971298847999,1.6905549699738764
149,1,0.6909854414865019,0.8047303640669445
150,1,0.8451924173791563,1.6973813710145078
151,1,0.9277572845287385,2.552738653750537
152,1,0.7147916219210902,0.9187709980832066
153,1,0.9212412160853424,2.459332095420777
154,0,0.6667777189428011,0.6936469574389722
155,1,0.9388386417754156,2.731128035405938
156,0,0.7325471894076409,1.0075846194420617
157,1,0.8811622119010474,2.003482293471047
158,1,0.9127949233155799,2.348248688792805
159,1,0.8490787322177732,1.7273936218304033
160,1,0.946792020105659,2.878871066212589
161,1,0.8552470334767137,1.7763617448889608
162,0,0.4741533668961711,-0.10347876996248291
163,1,0.8458025304911837,1.702051866319618
164,0,0.2772815521704512,-0.9579863004285571
165,1,0.6930729659945509,0.8145252385938784
166,1,0.41809480687353795,-0.3305993185445687
167,0,0.7171296323040003,0.9302678944289478
168,1,0.46032450484695187,-0.15903633792979716
169,1,0.7239160189674643,0.9639702912193365
170,0,0.6689504283879424,0.7034418319659065
171,1,0.46652565939488433,-0.1340979504131912
172,0,0.5599023178577371,0.2407656289755452
173,1,0.6478816699417129,0.6097407875171027
174,1,0.7011723815372921,0.8528868845913645
175,0,0.7071405675451737,0.881536727502265
176,1,0.5034112171711583,0.01364508039345965
177,1,0.7329306560094278,1.009542754422445
178,0,0.41615253003021885,-0.33858791537092314
179,1,0.7406574096119548,1.0493882527227416
180,0,0.5478616221445054,0.19203446204886251
181,0,0.873868144961482,1.9356016720413534
182,1,0.5107002607757376,0.04280757893940068
183,0,0.6671135319127692,0.6951587490205078
184,1,0.7680140617174017,1.197131283529393
185,1,0.7232842690338043,0.9608115874957618
186,0,0.7285489463162275,0.9872729691533275
187,1,0.5595433431151197,0.23930894707077824
188,1,0.8803850195812152,1.9960812460281538
189,0,0.8771709565690575,1.9659084089762924
190,1,0.7005101190992612,0.84972818086779
191,1,0.8829864002538241,2.0210196335447588
192,1,0.5955728220072,0.3870519778774285
193,1,0.8729849879553043,1.9276130752149985
194,0,0.540393760278662,0.16192793723319462
195,1,0.7400502120647965,1.0462295489991675
196,1,0.897409106012033,2.1687626643514086
197,0,0.7605740153012327,1.1558291033243284
198,1,0.86014919351155,1.816529668587026
199,1,0.7677544256228173,1.1956746016246254
200,1,0.9127075906388281,2.3471520460068107
201,1,0.7763711136723903,1.2446427246831835
202,0,0.5516897683818792,0.20750040043630252
203,1,0.9453329650292593,2.850276332978458
204,1,0.793051408041874,1.343417632431276
205,1,0.9575450465701626,3.115929171453713
206,1,0.7564951603415409,1.133559318055211
207,1,0.9164013100808285,2.394426531028726
208,0,0.5379127962936151,0.15194283246898901
209,1,0.7815888367328431,1.2749494616181225
210,1,0.8973020578619882,2.167600468565685
211,1,0.8972749174743717,2.167305982446643
212,1,0.9270456943449832,2.5421695618353777
213,1,0.888340338383787,2.073899424116883
214,1,0.7620344872916059,1.16386605499015
215,1,0.9608849407395882,3.2013471329571157
216,0,0.37330272115929913,-0.5180739398123185
217,1,0.6172338497789503,0.47782373421666685
218,0,0.49173534297921806,-0.03306163931664722
219,1,0.794931932157167,1.3549145287770175
220,0,0.34172448914313536,-0.655618728097856
221,0,0.5623495712629109,0.25070318563458116
222,1,0.5906710924656999,0.36674032758869507
223,1,0.5407692184508447,0.1634397288147299
224,0,0.6604751283103601,0.6654122633236145
225,1,0.6056569610746351,0.42909256728998413
226,1,0.7846206136008979,1.2927992452076031
227,0,0.3524369909136346,-0.6083442430759404
228,1,0.5771739330545861,0.3111827596213807
229,1,0.80755323191939,1.434189388770514
230,1,0.5788389928734744,0.31800916066201224
231,1,0.8159732752648731,1.4893006133389797
232,0,0.4638961841844551,-0.14466704232834876
233,1,0.7464863918841902,1.0799598850682806
234,0,0.3349846857106809,-0.6857252529135244
235,0,0.7944165358628273,1.3517558250534425
236,1,0.8371322640636377,1.6370436441456313
