pair_id,treated_row_index,control_row_index,treated_propensity_score,control_propensity_score,logit_distance
1,0,220,0.1450937453769921,0.24472082473074938,0.6466423863181352
2,57,64,0.3121686419261356,0.3133204133801034,0.005358691480468747
3,284,277,0.33624899329231617,0.3350540618783605,0.005358691480468636
4,114,334,0.33834653810979565,0.36214067310711645,0.10458628428516048
5,19,216,0.3790427793203272,0.37847360536450675,0.002418924826322333
6,109,116,0.383186128987123,0.38445347022159876,0.005358691480468913
7,246,329,0.3994445073267216,0.40818823806991245,0.03632001900392501
8,239,58,0.4039515924024541,0.4124884631910316,0.03533918898703409
9,336,270,0.4094833744841782,0.43269440167842055,0.09523506369103191
10,166,286,0.41175436152768324,0.44354498705959533,0.12993055638119988
11,279,78,0.44817832736108065,0.4505588877502365,0.009620914802897867
12,171,178,0.4489278089138873,0.4442929587756482,0.0187533632146768
13,71,291,0.45520555954395575,0.4812405174440659,0.10458628428516102
14,168,218,0.4608964906215659,0.4893106323373806,0.11397012008094307
15,60,110,0.46164944760420745,0.49006781154632795,0.1139701200809428
16,176,180,0.46630886834345087,0.49405689382823054,0.1111954999912891
17,76,10,0.47262122036962817,0.49640263494215153,0.09523506369103171
18,298,296,0.4765605598714149,0.49874038068201276,0.08878804489187997
19,90,88,0.4836427754077642,0.5058336827919606,0.08878804489187997
20,3,108,0.5010909119413405,0.5122610575164712,0.044690409581163645
21,330,8,0.51620739586326,0.51859100960527,0.009546032702758306
22,1,208,0.517253058746656,0.5382417558460084,0.08422670158149255
23,338,221,0.5217778551737188,0.5432977658322353,0.08645935933294673
24,230,5,0.5225338691325916,0.544937204368516,0.09003856911753925
25,331,121,0.5264552543575828,0.549579092000668,0.09305026821430994
26,346,13,0.5272060109181607,0.5503290322313239,0.09306857503907486
27,223,343,0.5272105740719709,0.559437746530967,0.12993055638120005
28,130,142,0.5288531207579487,0.5618076125469385,0.13296056230273579
29,22,135,0.5296080331747126,0.5664188320999701,0.14868391959587607
30,123,162,0.533523185532208,0.5681285365845231,0.1399254732721958
31,15,232,0.5342772047131921,0.5720402288752496,0.15285590365091734
32,328,278,0.5383347080849196,0.5727193480084565,0.13931439217698205
33,112,170,0.5399768773979288,0.5734606625952349,0.13573518239239007
34,38,62,0.5405731378399179,0.5743359188804114,0.13691377417542613
35,228,348,0.5446270811741402,0.5766204460899579,0.12993055638119919
36,120,240,0.5453784459916734,0.5773599870785764,0.12993055638119977
37,12,70,0.5462657330575127,0.579648110012657,0.13573518239239027
38,128,140,0.5509052372418948,0.5835319492756161,0.13296056230273567
39,20,275,0.5516547707532261,0.6041778475881038,0.21554470526933328
40,350,283,0.5548106364301678,0.6093709164630671,0.22454153410903532
41,258,175,0.5664143361481605,0.6102225701124234,0.18101140948614153
42,225,67,0.5707278630260597,0.6109430188424382,0.16645645279366283
43,341,253,0.5753116982302248,0.6134556399772276,0.15830483439877513
44,271,183,0.5773021350813828,0.615386818719663,0.15830483439877446
45,55,45,0.5789141154067351,0.6201619316331479,0.1719182783153339
46,133,83,0.5822290870670833,0.6213676396974561,0.16342644687212754
47,63,172,0.584210534360873,0.6215113980168187,0.1558859095724528
48,282,2,0.5996843903748269,0.6237162741699495,0.10120188660919754
49,290,72,0.6048978598701752,0.6274546363326557,0.0953972605980069
50,182,194,0.6057529563030469,0.6370204067712907,0.13296056230273512
51,74,310,0.6064763387948694,0.6413412095794868,0.14866561277111096
52,190,202,0.6109386674542786,0.6420378807162079,0.13296056230273573
53,82,102,0.611658634912174,0.6478414316037328,0.15527482847723934
54,260,308,0.6147255596772854,0.6614982725176455,0.20275816497282295
55,273,335,0.6195360810488401,0.6810545522830306,0.2710427370788236
56,165,305,0.620250028020082,0.6847774472490095,0.285205384858439
57,280,235,0.6207983726576668,0.6865343774664747,0.291028317694394
58,52,127,0.6214234156456694,0.6871860808251516,0.2914023197824919
59,173,97,0.6254916464483172,0.6908698911659347,0.2912653967015105
60,65,332,0.6262011606020613,0.6914468026540097,0.29093807842700514
61,187,224,0.6413454205531647,0.692092873456031,0.22871351816407615
62,303,27,0.645643378603552,0.6926081074709002,0.2123973866004858
63,195,54,0.6463363013001897,0.6940889592141094,0.21633229164841083
64,222,340,0.647926752810209,0.6960708874019099,0.21871860127307952
65,6,124,0.6494329536710036,0.6974672933583039,0.21871860127308007
66,285,132,0.6503413887521887,0.7020400329997392,0.23649113447086612
67,292,24,0.6515589577928184,0.7027881896529067,0.23471165277498962
68,95,32,0.6521079244872564,0.7073142541364446,0.2540577902601152
69,122,254,0.6536863277636167,0.7105740739325112,0.26289111868393544
70,14,154,0.6543719422625087,0.7157583949924549,0.28520538485843927
71,185,337,0.6560824296757228,0.7179860944067488,0.28860939286807274
72,192,237,0.6572905422250289,0.7230893875743949,0.3085949734836433
73,115,167,0.6579193993965536,0.7247186234458013,0.31395366496411214
74,7,59,0.6586010102929841,0.7253227025153381,0.31395366496411226
75,4,29,0.6693696959299212,0.7287346876884242,0.2828766992995062
76,322,294,0.6713176618702255,0.7463362954820084,0.3650162112442873
77,315,186,0.675442224115463,0.746909503163524,0.3492928539511466
78,342,86,0.676967202483279,0.7516704278353962,0.3676722150777264
79,242,156,0.6824845129924323,0.754637653079574,0.3582883792819429
80,119,289,0.682488480057168,0.7813911434333833,0.5085602115420468
81,134,297,0.6831407501105472,0.7850862535880105,0.5273135747567221
82,312,81,0.6859330129303562,0.7861992977349834,0.5209923600841287
83,34,197,0.6886011207408284,0.7893315858282731,0.5273135747567229
84,325,89,0.6903023645461601,0.789834995417815,0.5223978396919072
85,217,16,0.6909497605974754,0.7990475810824964,0.5757890715310171
86,104,354,0.692013167763019,0.8045353926475127,0.605337677921839
87,117,351,0.696335378678541,0.8241664199318335,0.7149269584241366
88,233,251,0.7002823179841784,0.8278090915128883,0.7215361741302626
89,17,43,0.7016676675528872,0.8318160561412405,0.7433012364417102
90,355,51,0.7137969797241426,0.8348389961133981,0.7064209482748203
91,247,281,0.7144155810068129,0.857359959333771,0.8766064287078692
92,274,181,0.715834478946669,0.8604314254225333,0.8949857898344488
93,344,189,0.7190698647433195,0.863024727729025,0.9007904158456376
94,147,316,0.7195582488240951,0.8782468613822704,1.0336607388809849
95,152,243,0.7334712179240258,0.8899196479849022,1.077614484109491
96,357,143,0.748338154367597,0.892378014766506,1.025496225712283
97,287,35,0.7498702237294272,0.892668669216907,1.0203746132389315
98,79,262,0.7551544226388438,0.9006195769800469,1.0778332562918416
