0,1,2,3
-3.153025007756579,-0.11124290745902599,0.44208485882740156,-0.06784435770832076
-3.3227559525797474,0.16421092667779025,-0.12270222828731381,-0.017474050410911435
-3.1589281722012785,0.4647995018281472,0.19933500485234568,0.006515266734368197
-2.256928412882754,-0.3416336243357678,-0.4161886194156006,0.006302704116226465
-2.048873650641024,0.03304911881433181,0.15828336979030144,-0.0022653476965115438
-1.5938455478838058,-0.05865993945177461,0.5059112372458427,-0.07167147207631697
-2.3830615112297338,0.16099608961506462,-0.28785809908854976,-0.01426935722151823
-2.597319247547645,0.22223288598853674,0.054453928991398115,0.0564491879390836
-1.3781010246709187,-0.21613318813787075,0.1375288520724549,-0.03166878534334838
-1.6201381470542273,0.2594924541997887,0.10795425967603478,-0.011860372386142348
-0.3544918849417229,-0.35934981366514496,0.026010179695568958,-0.05455093879831008
-1.0968006233925962,-0.3680704842906861,-0.22026422530007483,-0.05902689314932541
-3.289619481157139,-0.006204640722881294,0.5341227941711413,0.02048972866354637
-0.4771872428429518,-0.5457310228971259,0.06498579892006173,-0.08469020058061671
0.20408106633163214,-0.3989607092638483,-0.17164646429589503,-0.025195596155555222
-0.6299727848820282,0.10836305113771871,1.0476409268864515,-0.05414318865335588
0.9838057575373043,0.45080674105930374,0.37558430962775624,-0.07471959403966144
-1.112885913195381,0.18482179988927516,0.2724020053969758,-0.04150060783307019
-1.262478118077368,0.45369457354209164,0.3264940970317598,0.01751972298065052
-0.5050534414405199,-0.13629964741835554,0.18473197124656604,0.020377720129917343
0.5779591570604197,0.0846637914353936,-0.555155809197081,-0.008345137115402856
-0.6500384165802373,0.5474442478530674,-0.24232927981371422,-0.06472945057632806
-0.6676884692297733,0.11748304168278345,0.3643489779450846,-0.03943620260757719
0.8704997239157493,-0.032972386546306076,-0.3577747322245317,0.04093819502619178
-2.501746097230246,-0.06064247048255478,0.11121752984609579,0.030994536934410455
-0.836148379032494,-0.13009830018861113,-0.2636775403272953,0.041133334396722177
1.7765817008609162,0.5838994168231055,0.6256529661333117,0.017261384313986827
-2.194893971702019,0.01738796527997888,-0.05868857093785884,0.06036971471961783
-0.9085599357033338,-0.025384560916535293,-0.018646170680239216,0.010170660787157448
0.8034283784941891,0.5819711723910084,0.01989573416858903,0.022081027708316103
-0.29346919822364725,-0.04614523083084077,0.4858280280124392,0.05242633620223769
0.5446734020042427,0.6325493426509761,-0.2685283094131963,-0.009466585811106931
1.9260314730537935,-0.9277624146267218,-0.754376615309214,0.004204306815111636
-0.21204672285515613,-0.3546671129322565,-0.07783192249796311,0.05028415038467404
0.6953460320292812,0.5385924213414457,0.6392931980564374,-7.956951562215764e-05
1.5948470640132655,0.14629489126707806,0.34032689117827086,0.010188765740412276
0.9984559808778428,0.16475254818154017,0.0444338525904584,0.0920286128385861
0.4599717818106299,-0.5236034918597179,0.11514585762986762,0.02332277730063259
1.8547307220615892,0.7573440445150483,0.2365998607511166,0.01445019192456698
1.1686251378515493,-0.22844317006614379,0.16132870362449214,0.03923724073784207
2.5154287028694213,-0.4651093303887395,0.058245227490687945,0.018574405465958677
2.428990879185143,-0.23739259311963767,-0.0990278051997544,0.0020174313284000434
1.0026560750270477,0.11243389042853114,-0.664901669203366,-0.025753918894890315
2.385386812462947,0.033459319002992594,0.27290163426992553,0.005788256247345469
2.0884694785267897,-0.10094982181572743,0.1193217649802234,0.0016841824688262896
1.5864784582326195,-0.15700194201338125,-0.37273568577994,-0.0026793615922016123
3.1247945522685967,0.10859991205806896,0.23509653513694584,-0.02045522047303905
2.033259295518196,-0.6005268895457432,-0.14875925864215045,0.019457585744977468
0.7704181240698702,0.06969737085486827,0.08890296250433849,0.012777383262696063
3.4128005012186406,0.10909318630381204,0.2715825082768477,0.005774796948581962
2.9050266228817065,-0.13188232470387096,0.02183235867197464,0.06437338349809085
1.5627505412336191,-0.4729301060466913,0.027686195994840013,-0.011036258227526297
2.6020787245912587,0.1596482099686929,0.18456599021013442,0.018897527911522882
2.723752211157972,-0.9150075343685007,0.3535557881678111,0.06398612975275375
2.1136836953037985,0.11110543379611482,-0.09755467990151168,-0.03562184244909128
