pair_id,treated_row_index,control_row_index,treated_propensity_score,control_propensity_score,logit_distance
1,57,277,0.3121686419261356,0.3350540618783605,0.10458628428516059
2,284,64,0.33624899329231617,0.3133204133801034,0.10458628428516048
3,114,334,0.33834653810979565,0.36214067310711645,0.10458628428516048
4,19,227,0.3790427793203272,0.37238763138259967,0.028374278017575305
5,109,327,0.383186128987123,0.366483703471854,0.07128520590286191
6,246,58,0.3994445073267216,0.4124884631910316,0.054092552201711164
7,239,329,0.4039515924024541,0.40818823806991245,0.01756665578924793
8,336,270,0.4094833744841782,0.43269440167842055,0.09523506369103191
9,166,116,0.41175436152768324,0.38445347022159876,0.11397012008094315
10,279,291,0.44817832736108065,0.4812405174440659,0.13296056230273534
11,168,78,0.4608964906215659,0.4505588877502365,0.04167871048439409
12,60,178,0.46164944760420745,0.4442929587756482,0.07005298850196853
13,176,286,0.46630886834345087,0.44354498705959533,0.09181805081341549
14,76,218,0.47262122036962817,0.4893106323373806,0.06686078567345707
15,298,110,0.4765605598714149,0.49006781154632795,0.05409255220171122
16,90,180,0.4836427754077642,0.49405689382823054,0.04167871048439424
17,3,221,0.5010909119413405,0.5432977658322353,0.16926227448189501
18,330,8,0.51620739586326,0.51859100960527,0.009546032702758306
19,1,5,0.517253058746656,0.544937204368516,0.11119549999128871
20,338,108,0.5217778551737188,0.5122610575164712,0.038112505567784644
21,230,208,0.5225338691325916,0.5382417558460084,0.0630697707077431
22,331,121,0.5264552543575828,0.549579092000668,0.09305026821430994
23,346,88,0.5272060109181607,0.5058336827919606,0.0855958420633686
24,223,13,0.5272105740719709,0.5503290322313239,0.09305026821431002
25,130,296,0.5288531207579487,0.49874038068201276,0.12057933578707081
26,22,142,0.5296080331747126,0.5618076125469385,0.12993055638120005
27,123,343,0.533523185532208,0.559437746530967,0.10458628428516098
28,15,135,0.5342772047131921,0.5664188320999701,0.12993055638119966
29,328,162,0.5383347080849196,0.5681285365845231,0.12057933578707075
30,112,232,0.5399768773979288,0.5720402288752496,0.1299305563812005
31,38,278,0.5405731378399179,0.5727193480084565,0.1303045584692977
32,228,170,0.5446270811741402,0.5734606625952349,0.11700012600247836
33,120,62,0.5453784459916734,0.5743359188804114,0.11754932986553568
34,12,348,0.5462657330575127,0.5766204460899579,0.12332134067507153
35,128,240,0.5509052372418948,0.5773599870785764,0.10761629020669605
36,20,70,0.5516547707532261,0.579648110012657,0.11397012008094304
37,350,140,0.5548106364301678,0.5835319492756161,0.11716232290945466
38,225,275,0.5707278630260597,0.6041778475881038,0.1380821747760877
39,341,283,0.5753116982302248,0.6093709164630671,0.14111218069762427
40,271,175,0.5773021350813828,0.6102225701124234,0.13653977208732787
41,55,67,0.5789141154067351,0.6109430188424382,0.13296056230273617
42,133,253,0.5822290870670833,0.6134556399772276,0.12993055638120016
43,63,183,0.584210534360873,0.615386818719663,0.12993055638119966
44,282,172,0.5996843903748269,0.6215113980168187,0.09181805081341537
45,290,2,0.6048978598701752,0.6237162741699495,0.07943682429775056
46,182,72,0.6057529563030469,0.6274546363326557,0.09181805081341421
47,74,194,0.6064763387948694,0.6370204067712907,0.12993055638120016
48,190,310,0.6109386674542786,0.6413412095794868,0.1299305563811997
49,82,202,0.611658634912174,0.6420378807162079,0.12993055638120005
50,260,102,0.6147255596772854,0.6478414316037328,0.14234439809851784
51,273,45,0.6195360810488401,0.6201619316331479,0.0026560038334378366
52,165,83,0.620250028020082,0.6213676396974561,0.004747610385255119
53,280,308,0.6207983726576668,0.6614982725176455,0.17703989078868615
54,187,335,0.6413454205531647,0.6810545522830306,0.1774138928767841
55,303,305,0.645643378603552,0.6847774472490095,0.17587149018802273
56,195,235,0.6463363013001897,0.6865343774664747,0.1809931026613758
57,222,332,0.647926752810209,0.6914468026540097,0.1969535389616326
58,6,224,0.6494329536710036,0.692092873456031,0.19337432917704067
59,285,127,0.6503413887521887,0.6871860808251516,0.16645645279366272
60,292,54,0.6515589577928184,0.6940889592141094,0.19340694437869377
61,95,97,0.6521079244872564,0.6908698911659347,0.1758714901880235
62,122,340,0.6536863277636167,0.6960708874019099,0.19337432917704023
63,14,124,0.6543719422625087,0.6974672933583039,0.19695353896163348
64,185,27,0.6560824296757228,0.6926081074709002,0.1664564527936625
65,192,132,0.6572905422250289,0.7020400329997392,0.2057881708943584
66,4,24,0.6693696959299212,0.7027881896529067,0.1552748284772386
