row_index,treatment,propensity_score,logit_propensity_score
0,1,0.008334185703150733,-4.779020354431173
1,0,0.22074044885205935,-1.261356603679528
2,1,0.9022611552380589,2.222604934975084
3,1,0.26753578546499146,-1.0071611509928333
4,1,0.6925894654008087,0.8122533211102941
5,0,0.023177366599003203,-3.741128868637986
6,1,0.4360601682815454,-0.2571673299833735
7,1,0.9870330566768177,4.332300233239662
8,0,0.2466741704564228,-1.1164295249290657
9,1,0.8807743314155532,1.9997833707085446
10,0,0.1010283638402242,-2.1858501760227327
11,1,0.9049931880935868,2.25397882339524
12,0,0.026695504705604528,-3.596201789887524
13,0,0.41815538480667364,-0.3303503304448505
14,1,0.959050777888567,3.1536112082097634
15,0,0.4809704765854228,-0.07615487775815771
16,0,0.8951734528690541,2.144710449459006
17,0,0.08251381866703085,-2.4086717402892734
18,0,0.7456015869522122,1.0752897983653393
19,1,0.118695927025878,-2.0048377237975163
20,1,0.4537765483024402,-0.1854232516943888
21,1,0.9493476599007699,2.9307896439432186
22,1,0.22186276247755116,-1.2548439027880558
23,1,0.9730495746686022,3.5864359517439506
24,0,0.09417045461010945,-2.2637446615388104
25,1,0.7010846544493482,0.8524682340987988
26,0,0.03979036821058299,-3.1835267488274153
27,0,0.7783889040903718,1.2563022505905561
28,1,0.9558798960389648,3.075716722693681
29,0,0.18578029568583945,-1.477665467054597
30,1,0.8814565418491109,2.006296071600016
31,0,0.30533521660428636,-0.8220191592538667
32,0,0.7589687254567014,1.1470338766543238
33,1,0.986118873162237,4.263246772291942
34,0,0.5193935720967912,0.07761322556065679
35,1,0.9892009809390316,4.517442224978633
36,0,0.20870676442927732,-1.3327383883041348
37,1,0.8561253671666802,1.7834745073334737
38,1,0.1357473602204349,-1.8510696204787018
39,1,0.930134639375567,2.5887593789392676
40,1,0.9879691091433409,4.408173851042402
41,1,0.4637615682961264,-0.14520833870588432
42,1,0.9657346080535736,3.338753199948729
43,0,0.5272198402891758,0.10898711398080964
44,1,0.8887504043737114,2.0780401498889995
45,0,0.07760497497018767,-2.4753420398592803
46,1,0.8037770400554758,1.41007035390937
47,1,0.997128082639918,5.849899353327308
48,0,0.49992968501160806,-0.00028125995542191987
49,1,0.9575451467471725,3.115931635682187
50,0,0.25545977658157715,-1.0697019110490888
51,1,0.9712449598861064,3.5197656521739416
52,0,0.0886351374097496,-2.3304149611088176
53,1,0.7662486513924548,1.1872487896428285
54,0,0.8922411326829808,2.113840403284533
55,1,0.24676780940744802,-1.1159256826833868
56,1,0.668960827303727,0.7034887894197414
57,0,0.024121022042679467,-3.7002548365234755
58,1,0.4461365023773218,-0.21629329786886242
59,1,0.9855646647296603,4.223535701549109
60,0,0.1642904932191158,-1.6266449117336546
61,1,0.868871654294882,1.8910188390179918
62,0,0.09156995174877586,-2.294614707713285
63,1,0.9084498566240417,2.294852855509748
64,0,0.02777832610870946,-3.555327757773014
65,1,0.391951900086661,-0.43911486213540324
66,1,0.9545595206844598,3.044846676519211
67,0,0.4539014352566368,-0.18491940944871013
68,1,0.8845198107849782,2.0359459177684536
69,0,0.0746448365168359,-2.517436271979826
70,0,0.7532764532773666,1.1161638304798496
71,0,0.10778176662686957,-2.113602255488069
72,0,0.42697893887743177,-0.2941877833849416
73,1,0.9438544801190699,2.822025112252669
74,0,0.20365446299661807,-1.3636084344786084
75,1,0.9559011399601866,3.076220564939362
76,0,0.09771541674516708,-2.222870629424301
77,1,0.7095794171358542,0.8933422662133089
78,0,0.03583659254596203,-3.292291280517968
79,1,0.7590608839115698,1.147537718900003
80,1,0.9510586081488476,2.9669521910031316
81,0,0.1698867640933884,-1.58642999874515
82,1,0.8856613609899353,2.0471701037145253
83,0,0.31407313743766613,-0.7811451271393565
84,1,0.7385159370177863,1.0382693449637714
85,1,0.9845485785913061,4.154482240601384
86,0,0.4922128031845042,-0.0311513061298962
87,1,0.9879750964149505,4.408677693288069
88,0,0.21553741636700707,-1.2918643561896244
89,0,0.8610870996070186,1.8243485394479855
90,0,0.0861729499805517,-2.3612850072832914
91,1,0.9227274304651439,2.4799948472487143
92,1,0.9866052783918237,4.299409319351842
93,1,0.43684588307911665,-0.2539728703964371
94,1,0.961947338136659,3.229988668258178
95,1,0.5373953262216227,0.1498611460953198
96,1,0.8775332861533461,1.969275618198448
97,0,0.07016832534012023,-2.584106571549832
98,1,0.7860546687548243,1.3013058222188165
99,1,0.996799156144672,5.7411348216368
100,1,0.472765533793336,-0.10904579164597442
101,1,0.9591760481247633,3.156805667796699
102,0,0.26331140737830616,-1.0288278789345782
103,1,0.9680465840793112,3.4110011204833905
104,0,0.0802334415010316,-2.4391794927993704
105,0,0.6630762623649965,0.6770334028382397
106,1,0.989671293426994,4.562445796606894
107,1,0.8149224870328395,1.4823182744440326
108,0,0.6779491475410406,0.7443628215342514
109,0,0.021689064241495425,-3.8090193682140288
110,0,0.41944361299906874,-0.32505782955941587
111,1,0.9839326971567716,4.114771169858551
