row_index,treatment,propensity_score,analysis_weight
0,1,0.10428573985783929,6.757989210438794
1,1,0.5880817476324709,1.1984080573817684
2,0,0.6645318937998733,0.880077985899405
3,1,0.5432872004488519,1.2972179432529352
4,1,0.6713322300818748,1.0497960222704532
5,0,0.4898329676740329,0.5787086905479522
6,1,0.571227271574193,1.233767958626548
7,1,0.6606887974146823,1.0667078169323945
8,0,0.48768138231072145,0.5762782866836146
9,1,0.7632260804178042,0.9233986139154273
10,0,0.5229419925269162,0.6188725283156533
11,1,0.8258426918558365,0.853385168521818
12,1,0.5305803436041883,1.328284986915489
13,0,0.5639184685987196,0.6770249918390109
14,1,0.6421241188308108,1.0975477856915667
15,1,0.5186470362155605,1.3588468757179808
16,0,0.791434916623071,1.4155681788045338
17,1,0.6407696143027729,1.0998678605082772
18,1,0.7122301208717327,0.9895143214377298
19,1,0.46993507809729596,1.499700570588157
20,1,0.6035333759606868,1.167726480147159
21,1,0.8375271075212511,0.8414795156275254
22,1,0.49821797207054797,1.414565399624143
23,1,0.8980574969774343,0.7847625649069254
24,0,0.6774011470759473,0.9151864383956789
25,1,0.8767045996156331,0.8038761346420313
26,0,0.31634299076453887,0.431851193288082
27,0,0.6668567195417886,0.886219571446914
28,1,0.8585247150124933,0.8208987958507975
29,0,0.7404290955365566,1.1374082771271266
30,1,0.79830496525539,0.8828229003140933
31,1,0.8297846208468316,0.8493311240724906
32,0,0.7387707473681489,1.1301877269241838
33,1,0.9054516250347951,0.7783540117174365
34,1,0.6484542613921302,1.0868336391974522
35,0,0.8886341151348197,2.6510640632498084
36,1,0.655407231073194,1.0753038284425016
37,1,0.9191668810343793,0.7667398807589814
38,1,0.6028142384069353,1.1691195394196194
39,1,0.8678219681066904,0.8121042456432275
40,1,0.9185247994156217,0.7672758593020942
41,1,0.8412528739482777,0.8377527454429062
42,1,0.8802830867088732,0.8006082536435047
43,0,0.8153478441695017,1.5988878868498528
44,1,0.7192266291367745,0.9798885027488061
45,0,0.5463062160811946,0.6507430908309116
46,1,0.858159397598976,0.8212482514713951
47,1,0.963197717888999,0.7316897576403136
48,1,0.8618483981064023,0.8177330332229684
49,1,0.9548024126194209,0.7381232969745534
50,1,0.8027182964598293,0.8779691553936985
51,0,0.8560516616550559,2.0510003702204234
52,1,0.5863520533569161,1.2019432706461624
53,1,0.9077912606195147,0.7763479726395976
54,0,0.6241537876196376,0.7855289890198747
55,1,0.6377700643239476,1.1050407414605925
56,1,0.7514411107834966,0.9378804202329024
57,1,0.3243865540578609,2.172599005556181
58,0,0.3998353175251149,0.49192847206641477
59,0,0.7423964385087772,1.1460947726382842
60,1,0.40721039453766716,1.730707060074111
61,1,0.8267209352022546,0.8524785991895646
62,0,0.4788811376148545,0.5665465530969254
63,1,0.5732147209216137,1.2294902399379934
64,0,0.36111286850133584,0.46211307237562116
65,1,0.6568249294147703,1.072982880521673
66,1,0.7264550537256909,0.9701383466843121
67,0,0.6146114022101973,0.7660789575282736
68,1,0.8488606569964171,0.8302445153432049
69,1,0.7252831756730682,0.9717058500741872
70,0,0.5531060542330554,0.6606446519015094
71,1,0.4263489527200502,1.6530166199907768
72,0,0.5606671872848578,0.672014670184728
73,1,0.8841220601380151,0.7971319080669569
74,1,0.5950708082362376,1.1843328474653068
75,1,0.8640801353639823,0.8156210007825642
